row_id,recording_id,segment_id,disfluency_type,detected_token,start_time,end_time,duration,clip_path,confidence,notes,audio_url
4559,629868,629868_seg_0000,filler,तो,0.08,6.26,6.18,clips/629868_seg_0000.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4560,629868,629868_seg_0001,filler,जी,8.9,16.13,7.229999999999999,clips/629868_seg_0001.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4561,629868,629868_seg_0001,repetition,जी जी,8.9,16.13,7.229999999999999,clips/629868_seg_0001.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4562,629868,629868_seg_0002,filler,जी,20.21,21.05,0.8399999999999999,clips/629868_seg_0002.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4563,629868,629868_seg_0002,repetition,हूं हूं,20.21,21.05,0.8399999999999999,clips/629868_seg_0002.wav,0.8,Found repetition near token(s): 'हूं हूं',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4564,629868,629868_seg_0002,repetition,जी जी,20.21,21.05,0.8399999999999999,clips/629868_seg_0002.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4565,629868,629868_seg_0003,filler,हाँ,24.95,36.92,11.970000000000002,clips/629868_seg_0003.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4566,629868,629868_seg_0003,filler,तो,24.95,36.92,11.970000000000002,clips/629868_seg_0003.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4567,629868,629868_seg_0003,repetition,म म,24.95,36.92,11.970000000000002,clips/629868_seg_0003.wav,0.8,Found repetition near token(s): 'म म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4568,629868,629868_seg_0003,repetition,हाँ हाँ,24.95,36.92,11.970000000000002,clips/629868_seg_0003.wav,0.8,Found repetition near token(s): 'हाँ हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4569,629868,629868_seg_0004,filler,मतलब,36.95,50.15,13.199999999999996,clips/629868_seg_0004.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4570,629868,629868_seg_0004,repetition,छोटे छोटे,36.95,50.15,13.199999999999996,clips/629868_seg_0004.wav,0.8,Found repetition near token(s): 'छोटे छोटे',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4571,629868,629868_seg_0004,repetition,ग ग,36.95,50.15,13.199999999999996,clips/629868_seg_0004.wav,0.8,Found repetition near token(s): 'ग ग',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4572,629868,629868_seg_0005,filler,तो,50.27,63.38,13.11,clips/629868_seg_0005.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4573,629868,629868_seg_0005,repetition,र र,50.27,63.38,13.11,clips/629868_seg_0005.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4574,629868,629868_seg_0005,repetition,त त,50.27,63.38,13.11,clips/629868_seg_0005.wav,0.8,Found repetition near token(s): 'त त',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4575,629868,629868_seg_0006,filler,तो,63.92,76.7,12.780000000000001,clips/629868_seg_0006.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4576,629868,629868_seg_0007,filler,तो,76.73,90.65,13.920000000000002,clips/629868_seg_0007.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4577,629868,629868_seg_0007,repetition,तो तो,76.73,90.65,13.920000000000002,clips/629868_seg_0007.wav,0.8,Found repetition near token(s): 'तो तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4578,629868,629868_seg_0007,repetition,म म,76.73,90.65,13.920000000000002,clips/629868_seg_0007.wav,0.8,Found repetition near token(s): 'म म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4579,629868,629868_seg_0008,repetition,म म,91.25,99.08,7.829999999999998,clips/629868_seg_0008.wav,0.8,Found repetition near token(s): 'म म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4580,629868,629868_seg_0009,filler,जी,116.33,126.35,10.019999999999996,clips/629868_seg_0009.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4581,629868,629868_seg_0009,filler,मतलब,116.33,126.35,10.019999999999996,clips/629868_seg_0009.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4582,629868,629868_seg_0009,repetition,मैं मैं,116.33,126.35,10.019999999999996,clips/629868_seg_0009.wav,0.8,Found repetition near token(s): 'मैं मैं',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4583,629868,629868_seg_0010,filler,तो,126.62,136.31,9.689999999999998,clips/629868_seg_0010.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4584,629868,629868_seg_0010,repetition,नए नए,126.62,136.31,9.689999999999998,clips/629868_seg_0010.wav,0.8,Found repetition near token(s): 'नए नए',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4585,629868,629868_seg_0010,repetition,ड ड,126.62,136.31,9.689999999999998,clips/629868_seg_0010.wav,0.8,Found repetition near token(s): 'ड ड',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4586,629868,629868_seg_0011,filler,जी,154.46,167.15,12.689999999999998,clips/629868_seg_0011.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4587,629868,629868_seg_0011,filler,तो,154.46,167.15,12.689999999999998,clips/629868_seg_0011.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4588,629868,629868_seg_0012,filler,मतलब,167.39,182.33,14.940000000000026,clips/629868_seg_0012.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4589,629868,629868_seg_0012,filler,तो,167.39,182.33,14.940000000000026,clips/629868_seg_0012.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4590,629868,629868_seg_0012,repetition,से से,167.39,182.33,14.940000000000026,clips/629868_seg_0012.wav,0.8,Found repetition near token(s): 'से से',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4591,629868,629868_seg_0012,repetition,ब ब,167.39,182.33,14.940000000000026,clips/629868_seg_0012.wav,0.8,Found repetition near token(s): 'ब ब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4592,629868,629868_seg_0012,repetition,र र,167.39,182.33,14.940000000000026,clips/629868_seg_0012.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4593,629868,629868_seg_0012,repetition,न न,167.39,182.33,14.940000000000026,clips/629868_seg_0012.wav,0.8,Found repetition near token(s): 'न न',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4594,629868,629868_seg_0013,filler,जी,182.36,195.14,12.779999999999973,clips/629868_seg_0013.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4595,629868,629868_seg_0013,filler,तो,182.36,195.14,12.779999999999973,clips/629868_seg_0013.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4596,629868,629868_seg_0013,repetition,प प,182.36,195.14,12.779999999999973,clips/629868_seg_0013.wav,0.8,Found repetition near token(s): 'प प',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4597,629868,629868_seg_0015,filler,हूँ,210.83,221.93,11.099999999999994,clips/629868_seg_0015.wav,0.9,Found filler near token(s): 'हूँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4598,629868,629868_seg_0015,filler,तो,210.83,221.93,11.099999999999994,clips/629868_seg_0015.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4599,629868,629868_seg_0016,filler,तो,222.95,236.99,14.04000000000002,clips/629868_seg_0016.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4600,629868,629868_seg_0016,filler,हूँ,222.95,236.99,14.04000000000002,clips/629868_seg_0016.wav,0.9,Found filler near token(s): 'हूँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4601,629868,629868_seg_0018,filler,तो,245.0,259.49,14.490000000000009,clips/629868_seg_0018.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4602,629868,629868_seg_0018,repetition,हूं हूं,245.0,259.49,14.490000000000009,clips/629868_seg_0018.wav,0.8,Found repetition near token(s): 'हूं हूं',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4603,629868,629868_seg_0021,filler,जी,282.59,284.99,2.400000000000034,clips/629868_seg_0021.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4604,629868,629868_seg_0021,repetition,जी जी,282.59,284.99,2.400000000000034,clips/629868_seg_0021.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4605,629868,629868_seg_0022,filler,हम्म,290.51,290.93,0.4200000000000159,clips/629868_seg_0022.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4606,629868,629868_seg_0023,filler,जी,308.27,310.22,1.9500000000000455,clips/629868_seg_0023.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4607,629868,629868_seg_0025,filler,हम्म,322.88,323.51,0.6299999999999955,clips/629868_seg_0025.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4608,629868,629868_seg_0025,repetition,हम्म हम्म,322.88,323.51,0.6299999999999955,clips/629868_seg_0025.wav,0.8,Found repetition near token(s): 'हम्म हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4609,629868,629868_seg_0026,repetition,हां हां,327.86,330.2,2.339999999999975,clips/629868_seg_0026.wav,0.8,Found repetition near token(s): 'हां हां',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4610,629868,629868_seg_0027,filler,जी,337.58,338.39,0.8100000000000023,clips/629868_seg_0027.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4611,629868,629868_seg_0028,filler,जी,341.66,343.52,1.8599999999999568,clips/629868_seg_0028.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4612,629868,629868_seg_0028,repetition,हुह हुह,341.66,343.52,1.8599999999999568,clips/629868_seg_0028.wav,0.8,Found repetition near token(s): 'हुह हुह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4613,629868,629868_seg_0032,filler,जी,374.18,376.31,2.1299999999999955,clips/629868_seg_0032.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629868_audio.wav
4614,629862,629862_seg_0000,filler,जी,6.86,21.38,14.52,clips/629862_seg_0000.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4615,629862,629862_seg_0000,filler,तो,6.86,21.38,14.52,clips/629862_seg_0000.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4616,629862,629862_seg_0000,repetition,दा दा,6.86,21.38,14.52,clips/629862_seg_0000.wav,0.8,Found repetition near token(s): 'दा दा',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4617,629862,629862_seg_0002,filler,जी,28.16,28.67,0.5100000000000016,clips/629862_seg_0002.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4618,629862,629862_seg_0003,filler,जी,83.57,85.07,1.5,clips/629862_seg_0003.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4619,629862,629862_seg_0004,filler,तो,95.48,109.55,14.069999999999993,clips/629862_seg_0004.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4620,629862,629862_seg_0004,repetition,घर घर,95.48,109.55,14.069999999999993,clips/629862_seg_0004.wav,0.8,Found repetition near token(s): 'घर घर',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4621,629862,629862_seg_0005,filler,तो,109.61,121.28,11.670000000000002,clips/629862_seg_0005.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4622,629862,629862_seg_0005,filler,हाँ,109.61,121.28,11.670000000000002,clips/629862_seg_0005.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4623,629862,629862_seg_0006,filler,जी,137.96,151.91,13.949999999999989,clips/629862_seg_0006.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4624,629862,629862_seg_0006,filler,तो,137.96,151.91,13.949999999999989,clips/629862_seg_0006.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4625,629862,629862_seg_0006,repetition,न न,137.96,151.91,13.949999999999989,clips/629862_seg_0006.wav,0.8,Found repetition near token(s): 'न न',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4626,629862,629862_seg_0007,filler,जी,153.59,157.46,3.8700000000000045,clips/629862_seg_0007.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4627,629862,629862_seg_0007,repetition,जी जी,153.59,157.46,3.8700000000000045,clips/629862_seg_0007.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4628,629862,629862_seg_0009,filler,हम्म,184.97,185.45,0.47999999999998977,clips/629862_seg_0009.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4629,629862,629862_seg_0010,filler,जी,192.8,200.69,7.889999999999986,clips/629862_seg_0010.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4630,629862,629862_seg_0010,repetition,द द,192.8,200.69,7.889999999999986,clips/629862_seg_0010.wav,0.8,Found repetition near token(s): 'द द',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4631,629862,629862_seg_0011,filler,जी,206.93,210.47,3.539999999999992,clips/629862_seg_0011.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4632,629862,629862_seg_0013,filler,जी,234.08,246.38,12.299999999999983,clips/629862_seg_0013.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4633,629862,629862_seg_0013,filler,हाँ,234.08,246.38,12.299999999999983,clips/629862_seg_0013.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4634,629862,629862_seg_0014,repetition,हां हां,252.11,255.77,3.6599999999999966,clips/629862_seg_0014.wav,0.8,Found repetition near token(s): 'हां हां',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4635,629862,629862_seg_0015,filler,जी,265.76,280.16,14.400000000000034,clips/629862_seg_0015.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4636,629862,629862_seg_0015,filler,तो,265.76,280.16,14.400000000000034,clips/629862_seg_0015.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4637,629862,629862_seg_0015,filler,हाँ,265.76,280.16,14.400000000000034,clips/629862_seg_0015.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4638,629862,629862_seg_0015,filler,मतलब,265.76,280.16,14.400000000000034,clips/629862_seg_0015.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4639,629862,629862_seg_0015,repetition,ब ब,265.76,280.16,14.400000000000034,clips/629862_seg_0015.wav,0.8,Found repetition near token(s): 'ब ब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4640,629862,629862_seg_0016,filler,हाँ,280.31,290.0,9.689999999999998,clips/629862_seg_0016.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4641,629862,629862_seg_0016,filler,तो,280.31,290.0,9.689999999999998,clips/629862_seg_0016.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4642,629862,629862_seg_0016,filler,मतलब,280.31,290.0,9.689999999999998,clips/629862_seg_0016.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4643,629862,629862_seg_0016,repetition,ब ब,280.31,290.0,9.689999999999998,clips/629862_seg_0016.wav,0.8,Found repetition near token(s): 'ब ब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4644,629862,629862_seg_0017,filler,मतलब,290.12,299.75,9.629999999999995,clips/629862_seg_0017.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4645,629862,629862_seg_0017,filler,तो,290.12,299.75,9.629999999999995,clips/629862_seg_0017.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4646,629862,629862_seg_0018,filler,तो,299.99,311.3,11.310000000000002,clips/629862_seg_0018.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4647,629862,629862_seg_0018,filler,बस,299.99,311.3,11.310000000000002,clips/629862_seg_0018.wav,0.9,Found filler near token(s): 'बस',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4648,629862,629862_seg_0019,filler,तो,311.39,323.66,12.270000000000039,clips/629862_seg_0019.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4649,629862,629862_seg_0019,filler,मतलब,311.39,323.66,12.270000000000039,clips/629862_seg_0019.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4650,629862,629862_seg_0020,filler,तो,323.66,337.64,13.979999999999961,clips/629862_seg_0020.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4651,629862,629862_seg_0020,repetition,म म,323.66,337.64,13.979999999999961,clips/629862_seg_0020.wav,0.8,Found repetition near token(s): 'म म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4652,629862,629862_seg_0021,filler,तो,338.03,352.91,14.880000000000052,clips/629862_seg_0021.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4653,629862,629862_seg_0021,filler,जी,338.03,352.91,14.880000000000052,clips/629862_seg_0021.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4654,629862,629862_seg_0022,filler,तो,352.91,367.46,14.549999999999955,clips/629862_seg_0022.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4655,629862,629862_seg_0023,filler,जी,367.85,380.48,12.629999999999995,clips/629862_seg_0023.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/756535/629862_audio.wav
4656,443952,443952_seg_0000,filler,जी,0.42,1.11,0.6900000000000002,clips/443952_seg_0000.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4657,443952,443952_seg_0000,repetition,जी जी,0.42,1.11,0.6900000000000002,clips/443952_seg_0000.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4658,443952,443952_seg_0001,filler,जी,6.15,6.42,0.2699999999999996,clips/443952_seg_0001.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4659,443952,443952_seg_0002,filler,जी,10.35,15.45,5.1,clips/443952_seg_0002.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4660,443952,443952_seg_0002,repetition,जी जी,10.35,15.45,5.1,clips/443952_seg_0002.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4661,443952,443952_seg_0003,filler,जी,26.49,27.21,0.7200000000000024,clips/443952_seg_0003.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4662,443952,443952_seg_0003,repetition,जी जी,26.49,27.21,0.7200000000000024,clips/443952_seg_0003.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4663,443952,443952_seg_0004,filler,तो,29.73,40.44,10.709999999999997,clips/443952_seg_0004.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4664,443952,443952_seg_0004,filler,मतलब,29.73,40.44,10.709999999999997,clips/443952_seg_0004.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4665,443952,443952_seg_0007,filler,जी,75.3,85.77,10.469999999999999,clips/443952_seg_0007.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4666,443952,443952_seg_0007,filler,मतलब,75.3,85.77,10.469999999999999,clips/443952_seg_0007.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4667,443952,443952_seg_0007,filler,तो,75.3,85.77,10.469999999999999,clips/443952_seg_0007.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4668,443952,443952_seg_0007,filler,अह,75.3,85.77,10.469999999999999,clips/443952_seg_0007.wav,0.9,Found filler near token(s): 'अह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4669,443952,443952_seg_0007,repetition,जी जी,75.3,85.77,10.469999999999999,clips/443952_seg_0007.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4670,443952,443952_seg_0007,repetition,ह ह,75.3,85.77,10.469999999999999,clips/443952_seg_0007.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4671,443952,443952_seg_0008,filler,जी,97.14,104.04,6.900000000000006,clips/443952_seg_0008.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4672,443952,443952_seg_0010,filler,जी,111.27,111.69,0.4200000000000017,clips/443952_seg_0010.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4673,443952,443952_seg_0013,filler,जी,128.91,131.07,2.1599999999999966,clips/443952_seg_0013.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4674,443952,443952_seg_0013,repetition,जी जी,128.91,131.07,2.1599999999999966,clips/443952_seg_0013.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4675,443952,443952_seg_0014,filler,जी,143.25,143.91,0.6599999999999966,clips/443952_seg_0014.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4676,443952,443952_seg_0014,repetition,जी जी,143.25,143.91,0.6599999999999966,clips/443952_seg_0014.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4677,443952,443952_seg_0015,filler,जी,149.49,154.02,4.530000000000001,clips/443952_seg_0015.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4678,443952,443952_seg_0016,filler,जी,156.66,159.42,2.759999999999991,clips/443952_seg_0016.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
